LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID708955,708955,16,62.23891067504883,2.0809697856785347,2.478217025343412,3.4003736324048384,57.338658571243286,15,0.1,1,,1.759493670886076,2.0,0.0,3.0,139.0,0.8505682847430359,54.9873417721519,55.0,24.0,78.0,4344.0,13.313280116433264,0.21762193860791068,0.7394328316867917,0.3142445829136607,1.9751462356017835
ID708961,708961,16,57.54249572753906,2.1460135789884935,1.7974900735575898,3.449622731039347,61.16123580932617,16,0.1,1,,2.240506329113924,2.0,1.0,4.0,177.0,0.9088622060438056,49.36708860759494,49.0,23.0,71.0,3900.0,12.156223704278327,0.28684377934627847,1.0990001078327543,0.3231620746314301,1.9837008117356576
ID708969,708969,16,103.21472930908203,1.6141690417714563,2.2977969199644335,3.9687045411072974,64.98381304740906,17,0.1,1,,2.7088607594936707,3.0,1.0,4.0,214.0,1.0878336356378477,37.43037974683544,39.0,13.0,63.0,2957.0,15.211907906690593,0.19641262569398607,0.8176032491656868,0.27044519047965715,1.0475960938063502
ID708975,708975,16,35.24317169189453,1.531209176968091,2.7863600204886487,3.4301518275421143,68.80639028549194,18,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,30.911392405063292,31.0,17.0,42.0,2442.0,6.300569517232552,NaN,NaN,0.28343651250741825,2.166956341706535
ID708981,708981,16,102.04464721679688,2.11265061135707,2.7802195568109513,3.9682306525072506,72.62896752357483,19,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,37.18987341772152,37.0,12.0,63.0,2938.0,15.215609351336854,NaN,NaN,0.27865219748701475,1.0653084926067589
ID708974,708974,19,11.324458122253418,1.9504061350982886,1.9991182411397648,2.580229053936178,68.80639028549194,18,0.1,1,,47.63291139240506,49.0,18.0,73.0,3763.0,15.166746025593904,8.582278481012658,9.0,4.0,12.0,678.0,1.8509013392420244,0.33889906615674353,1.5898906006119644,0.34021892219119865,2.3541387045497726
ID708980,708980,19,21.214176177978516,1.8359890377566552,1.9770283566005795,2.6832352256855625,72.62896752357483,19,0.1,1,,33.18987341772152,34.0,14.0,49.0,2622.0,9.345334705242092,18.088607594936708,18.0,10.0,26.0,1429.0,4.2552829108928165,0.3458116616479606,1.8251395613279255,0.34991025789048313,2.2037304405356375
ID708866,708866,24,87.11146545410156,2.8630745214709132,2.6345651527631,2.6806626953844814,0.0,0,0.1,1,,0.25316455696202533,0.0,0.0,1.0,20.0,0.43760286498791867,71.29113924050633,71.0,34.0,104.0,5632.0,18.06338689508114,0.2645999824361114,0.24209698613999694,0.3407657201163462,2.0061775608978762
ID708857,708857,24,132.8740997314453,2.7850042536292934,2.529653305004478,2.8856960916833145,3.8225772380828857,1,0.1,1,,0.7721518987341772,1.0,0.0,1.0,61.0,0.42212427045585366,105.29113924050633,102.0,64.0,155.0,8318.0,23.235776955737325,0.5358791439362149,1.2764453577117745,0.347946803798494,2.3394012608539474
ID708876,708876,24,125.16697692871094,2.7673362361289753,2.395638296003148,2.8786668568283975,7.6451544761657715,2,0.1,1,,1.4936708860759493,1.0,0.0,3.0,118.0,0.8897337216401118,97.9620253164557,101.0,46.0,145.0,7739.0,25.052479808662724,0.25530060135045285,0.6828557355844381,0.35323982382877345,2.041417906036073
